sample_year,state_code,region,quarter,mean_varroa,max_varroa,nosema,abpv,amsv1,cbpv,dwv,dwvb,iapv,kbv,lsv2,bip_loss_prev5yrs_list,bip_mean_loss_prev5yrs,nass_mean_loss_prev5yrs,bip_loss,State,"HONEY, BEE COLONIES - ADDED & REPLACED, MEASURED IN COLONIES","HONEY, BEE COLONIES - INVENTORY, MAX, MEASURED IN COLONIES",COLONIES AT FIRST OF QUARTER,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES","HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES","HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES","HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES","HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES","HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES","HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES","HONEY, BEE COLONIES, RENOVATED - INVENTORY, MEASURED IN COLONIES","HONEY, BEE COLONIES, RENOVATED - INVENTORY, MEASURED IN PCT OF COLONIES",nass_loss_percent,ID_state,pcpn,tmax,tmin,tmpc,state
2023,NY,Northeast,Q2,0.6012500000000001,2.37,1.225,50.0,83.33333333333333,45.0,42.0,37.5,63.333333333333336,0.0,42.5,"[0.6386323310272888, 0.6784793514777623, 0.5269351814173399, 0.5369158255825008, 0.49457768807101654]",0.5751080755151816,0.0575,0.2708242039718458,NEW YORK,"6,500","60,000",31000.0,"1,800",3.0,2.0,9.7,2.1,8.9,0.05,25.4,"2,100",4.0,0.03,32,0.4009959686981266,0.652014652014652,0.60125,0.6318747490967483,NY
2023,NY,Northeast,Q3,1.84,5.8,0.525,60.0,66.0,30.0,55.55555555555556,66.0,60.0,0.0,45.0,"[0.6386323310272888, 0.6784793514777623, 0.5269351814173399, 0.5369158255825008, 0.49457768807101654]",0.5751080755151816,0.08,0.2708242039718458,NEW YORK,"2,000","65,000",65000.0,"2,900",4.0,3.9,4.6,6.0,11.9,6.3,24.7,"5,500",8.0,0.04,32,0.3715911785629594,0.7816849816849816,0.7295833333333334,0.7647531112003213,NY
2023,NY,Northeast,Q4,5.653333333333333,9.61,0.25,65.0,30.0,40.0,62.0,61.666666666666664,66.66666666666667,0.0,45.0,"[0.3940035986756364, 0.3845120020669216, 0.3415475333598922, 0.390550599779956, 0.44732057623379406]",0.39158686202324,0.172,0.18287558616064614,NEW YORK,420,"58,000",54000.0,"5,000",9.0,2.9,15.8,4.5,18.5,5.2,35.1,"1,300",2.0,0.09,32,0.2826654019445103,0.4010989010989012,0.3658333333333333,0.381372942593336,NY
2023,OH,Ohio Valley,Q2,1.445,2.16,0.0,60.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,"[0.5757156301148316, 0.6754566643669271, 0.5557078929874324, 0.4993950391011758, 0.49254802443235335]",0.5597646502005441,0.07750000000000001,0.18287558616064614,OHIO,"8,000","19,500",18500.0,"1,200",6.0,0.7,1.0,5.7,33.5,4.4,65.3,"5,000",26.0,0.06,35,0.368745553711169,0.634065934065934,0.5666666666666667,0.6053793657165798,OH
2023,OH,Ohio Valley,Q3,1.7855555555555556,6.41,0.0166666666666666,35.0,0.0,55.0,32.0,50.0,30.0,0.0,30.0,"[0.5757156301148316, 0.6754566643669271, 0.5557078929874324, 0.4993950391011758, 0.49254802443235335]",0.5597646502005441,0.078,,OHIO,380,"27,000",26000.0,"1,600",6.0,0.6,4.4,5.7,7.1,1.8,38.5,"1,500",6.0,0.06,35,0.2855110267963007,0.7941391941391943,0.69375,0.7539140907266159,OH
2023,OK,South,Q2,1.63,2.82,1.0375,30.0,0.0,35.0,55.0,55.0,0.0,0.0,30.0,"[0.4730958034471414, 0.557040154044311, 0.5377125597430157, 0.48673509742526355, 0.44681745421448027]",0.5002802137748423,0.2275,,OKLAHOMA,"6,000","13,000",10000.0,320,2.0,0.0,0.7,0.0,0.9,0.05,4.0,"2,900",22.0,0.02,36,0.4436803414749822,0.6945054945054945,0.6229166666666667,0.6655961461260539,OK
2023,OK,South,Q3,0.716,2.33,0.1,0.0,0.0,0.0,36.666666666666664,42.0,0.0,0.0,0.0,"[0.4730958034471414, 0.557040154044311, 0.5377125597430157, 0.48673509742526355, 0.44681745421448027]",0.5002802137748423,0.11600000000000002,0.49744883030781417,OKLAHOMA,20,"3,200",2500.0,200,6.0,0.05,1.8,0.0,0.0,0.0,12.0,30,1.0,0.06,36,0.5845387716386057,0.783882783882784,0.79125,0.7956643918105178,OK
2023,OK,South,Q4,4.0925,6.42,0.25,55.0,0.0,0.0,43.333333333333336,55.0,0.0,0.0,0.0,"[0.5609928557218314, 0.4470778612080494, 0.6220355269907728, 0.3059165577414209, 0.23644804825632004]",0.4344941699836789,0.04,0.49744883030781417,OKLAHOMA,10,"17,500",1700.0,100,1.0,0.0,0.05,0.0,0.0,0.05,2.5,20,0.05,0.01,36,0.4619397676073038,0.5036630036630036,0.5016666666666667,0.5026093938177439,OK
2023,OR,Northwest,Q3,0.24,0.24,0.25,0.0,0.0,0.0,40.0,50.0,80.0,0.0,0.0,"[0.5935840087121212, 0.6894228335218385, 0.666052792604596, 0.5288597935110997, 0.37289261797130224]",0.5701624092641915,0.1,0.5048497751452139,OREGON,"5,000","112,000",101000.0,"11,500",10.0,26.6,26.4,24.2,21.2,1.2,64.0,"28,000",25.0,0.1,37,0.6938581930282192,0.780952380952381,0.8354166666666668,0.8157366519470091,OR
2023,PA,Northeast,Q2,0.81,2.65,0.1375,40.0,60.0,53.333333333333336,40.0,50.0,65.0,0.0,32.5,"[0.6022162614855637, 0.70328363682378, 0.6128646090700273, 0.5676984845778198, 0.5114998893298184]",0.5995125762574018,0.0525,0.5048497751452139,PENNSYLVANIA,"8,000","29,000",25000.0,"1,700",6.0,2.7,1.1,6.9,7.2,1.1,13.8,"2,200",8.0,0.06,38,0.5712591889969173,0.7937728937728937,0.7820833333333332,0.7968687274187073,PA
2023,PA,Northeast,Q3,2.9892857142857143,11.56,0.1678571428571428,50.0,0.0,30.0,45.0,56.42857142857143,40.0,0.0,30.0,"[0.6022162614855637, 0.70328363682378, 0.6128646090700273, 0.5676984845778198, 0.5114998893298184]",0.5995125762574018,0.055999999999999994,,PENNSYLVANIA,"1,400","32,000",32000.0,"1,300",4.0,1.4,1.3,2.7,4.0,1.6,19.6,"1,000",3.0,0.04,38,0.5729191368271283,0.8959706959706959,0.9216666666666664,0.9197109594540344,PA
2023,PA,Northeast,Q4,8.23,12.47,0.35,60.0,0.0,50.0,45.0,80.0,30.0,0.0,30.0,"[0.30305550201424447, 0.33014246126277114, 0.3852879176218714, 0.33813327424705997, 0.3815445328398822]",0.34763273759716584,0.132,,PENNSYLVANIA,"1,300","25,000",25000.0,"2,300",9.0,0.05,1.1,8.8,10.4,3.0,30.1,820,3.0,0.09,38,0.4576713303296182,0.6641025641025641,0.615,0.6451224407868326,PA
2023,SC,Southeast,Q1,0.7155555555555555,2.85,0.3444444444444444,0.0,0.0,80.0,47.142857142857146,50.0,63.333333333333336,0.0,47.5,"[0.47428971094634487, 0.3884716342239223, 0.5188518108188837, 0.553847410966358, 0.3846620630100651]",0.4640245259931148,0.09,,SOUTH CAROLINA,"2,700","16,000",14500.0,"1,700",11.0,0.0,10.4,0.05,7.3,7.4,32.2,800,5.0,0.11,40,0.6198719468816696,0.5630036630036631,0.5375,0.5519871537535127,SC
2023,SC,Southeast,Q2,0.8606666666666667,4.27,0.5533333333333333,0.0,0.0,35.0,38.333333333333336,48.666666666666664,50.0,0.0,37.27272727272727,"[0.5373607369458379, 0.582272045111532, 0.4876789238841155, 0.4969480896668854, 0.36939646471538845]",0.4947312520647518,0.095,,SOUTH CAROLINA,"2,800","17,500",17000.0,"1,200",7.0,0.7,16.0,0.05,5.8,2.7,32.7,"2,600",15.0,0.07,40,0.5081811714488973,0.7666666666666665,0.7370833333333333,0.7603372139702931,SC
2023,SC,Southeast,Q4,5.336666666666666,5.81,0.0,0.0,0.0,0.0,43.333333333333336,76.66666666666667,0.0,0.0,0.0,"[0.3884716342239223, 0.5188518108188837, 0.553847410966358, 0.3846620630100651, 0.4199581065726019]",0.4531582051183662,0.132,0.617919640049565,SOUTH CAROLINA,530,"18,000",15000.0,"1,300",7.0,9.5,5.9,16.3,8.0,10.2,48.9,"1,200",7.0,0.07,40,0.3827365425658051,0.6179487179487181,0.5658333333333333,0.5965475712565237,SC
2023,SD,Northern Rockies & Plains,Q2,0.964,1.94,0.44,0.0,0.0,0.0,52.5,50.0,30.0,0.0,67.5,[0.5239047714304768],0.5239047714304768,0.0425,0.617919640049565,SOUTH DAKOTA,"11,500","146,000",13000.0,"2,600",2.0,0.05,1.3,6.0,7.2,0.9,13.6,"26,000",18.0,0.02,41,0.4384633625800332,0.8644688644688645,0.83375,0.8602970694500202,SD
2023,SD,Northern Rockies & Plains,Q3,2.458235294117647,7.06,0.1705882352941176,50.0,0.0,30.0,50.0,61.25,70.0,0.0,60.0,[0.5239047714304768],0.5239047714304768,0.164,0.6440451296466143,SOUTH DAKOTA,750,"200,000",141000.0,"20,000",10.0,3.1,8.1,8.0,4.0,0.9,26.3,"2,300",1.0,0.1,41,0.3291439411904197,1.0,0.9695833333333332,1.0,SD
2023,SD,Northern Rockies & Plains,Q4,0.365,0.37,0.7749999999999999,0.0,0.0,0.0,30.0,30.0,0.0,0.0,30.0,[0.5559469642131142],0.5559469642131142,0.096,0.6440451296466143,SOUTH DAKOTA,250,"188,000",182000.0,"2,600",1.0,2.0,17.7,15.0,48.5,0.0,52.7,"1,400",1.0,0.01,41,0.386293573630543,0.6978021978021979,0.65625,0.6832597350461662,SD
2023,TN,Southeast,Q1,0.25,1.17,0.0409090909090909,0.0,0.0,0.0,36.666666666666664,47.27272727272727,0.0,0.0,50.0,"[0.4971214500222607, 0.2074247545939345, 0.32573956524765824, 0.4361195472012319, 0.3600916013829091]",0.3652993836895989,0.22400000000000003,0.5732804759109258,TENNESSEE,"2,100","12,000",11000.0,"1,800",15.0,0.9,7.0,1.0,5.5,4.9,39.8,40,0.05,0.15,42,0.3903248755039127,0.3391941391941392,0.2987499999999999,0.3147330389401847,TN
2023,TN,Southeast,Q2,0.94875,5.58,0.15625,0.0,0.0,0.0,37.5,35.714285714285715,0.0,0.0,40.0,"[0.5449999853791767, 0.6484222851710644, 0.5157520015209069, 0.5879657092804308, 0.4604064691737566]",0.5515092901050671,0.16999999999999998,0.5732804759109258,TENNESSEE,"3,900","13,500",12500.0,920,7.0,0.0,2.8,0.05,1.6,1.8,13.3,"2,500",19.0,0.07,42,0.2817168603272468,0.6754578754578756,0.5829166666666666,0.6362906463267765,TN
2023,TN,Southeast,Q3,3.91,7.74,0.0,0.0,0.0,50.0,70.0,76.66666666666667,40.0,0.0,80.0,"[0.5449999853791767, 0.6484222851710644, 0.5157520015209069, 0.5879657092804308, 0.4604064691737566]",0.5515092901050671,0.15800000000000003,0.7358647281023128,TENNESSEE,900,"14,500",13000.0,"1,900",13.0,0.05,1.6,1.7,3.0,2.8,15.1,"1,100",8.0,0.13,42,0.3125444628883092,0.8446886446886448,0.7591666666666667,0.8137294259333601,TN
2023,TN,Southeast,Q4,0.0,0.0,0.2,0.0,0.0,0.0,40.0,60.0,0.0,0.0,60.0,"[0.2074247545939345, 0.32573956524765824, 0.4361195472012319, 0.3600916013829091, 0.401578653365283]",0.34619082435820336,0.122,0.7358647281023128,TENNESSEE,900,"12,500",12500.0,"1,900",15.0,0.05,1.1,2.1,5.0,1.8,10.1,250,2.0,0.15,42,0.2764998814322978,0.5021978021978022,0.4266666666666666,0.4656764351665998,TN
2023,TX,South,Q1,0.7185714285714286,3.47,0.2142857142857142,35.0,0.0,0.0,33.333333333333336,48.57142857142857,30.0,0.0,56.666666666666664,"[0.5931677675331498, 0.5435337586034134, 0.014061495203205987, 0.619025655175425, 0.4682077443044763]",0.44759928416393413,0.08600000000000001,,TEXAS,"62,000","300,000",171000.0,"20,000",7.0,0.05,9.7,7.6,6.7,1.1,11.3,"8,500",3.0,0.07,43,0.4472373725397202,0.3095238095238095,0.2954166666666666,0.2966680048173424,TX
2023,TX,South,Q2,0.6875,1.61,0.4312499999999999,0.0,0.0,0.0,47.142857142857146,53.75,70.0,0.0,40.0,"[0.5718375137245362, 0.514045677559565, 0.5472181656452635, 0.5122037696876236, 0.5664569700438844]",0.5423524193321745,0.1225,,TEXAS,"85,000","360,000",340000.0,"16,500",5.0,11.2,30.9,12.5,43.6,10.5,48.1,"119,000",33.0,0.05,43,0.5084183068532132,0.634065934065934,0.57625,0.6101967081493377,TX
2023,TX,South,Q3,0.7866666666666667,1.6,0.0166666666666666,0.0,0.0,0.0,36.666666666666664,50.0,0.0,0.0,0.0,"[0.5718375137245362, 0.514045677559565, 0.5472181656452635, 0.5122037696876236, 0.5664569700438844]",0.5423524193321745,0.052000000000000005,0.6868878544574253,TEXAS,"2,800","205,000",188000.0,"7,500",4.0,0.0,3.9,1.0,0.7,0.7,4.5,"1,100",1.0,0.04,43,0.6793929333649514,0.7454212454212455,0.7504166666666666,0.7555198715375351,TX
2023,TX,South,Q4,2.6042857142857145,11.82,0.3,70.0,0.0,0.0,47.142857142857146,45.714285714285715,60.0,0.0,30.0,"[0.5435337586034134, 0.014061495203205987, 0.619025655175425, 0.4682077443044763, 0.3814637725430976]",0.40525848516592367,0.084,0.6868878544574253,TEXAS,400,"220,000",75000.0,"9,500",4.0,0.0,16.2,23.2,12.3,9.5,36.1,480,0.05,0.04,43,0.5342660659236423,0.4304029304029305,0.4529166666666667,0.4387796065837013,TX
2023,UT,Southwest,Q2,0.1825,0.62,1.7375,0.0,0.0,0.0,30.0,30.0,66.66666666666667,0.0,42.857142857142854,"[0.6199869240562915, 0.5727228189176443, 0.46076977943624975, 0.3482356653149241, 0.39938139758221625]",0.4802193170614652,0.11000000000000001,0.582087433789342,UTAH,"9,500","18,500",15500.0,"3,700",20.0,25.5,28.6,28.0,33.6,0.05,55.0,"2,500",14.0,0.2,44,0.5072326298316339,0.7373626373626373,0.69625,0.7246085909273385,UT
2023,UT,Southwest,Q3,1.9781818181818185,14.22,0.1727272727272727,0.0,0.0,50.0,38.57142857142857,52.0,50.0,0.0,50.0,"[0.6199869240562915, 0.5727228189176443, 0.46076977943624975, 0.3482356653149241, 0.39938139758221625]",0.4802193170614652,0.10600000000000001,0.582087433789342,UTAH,"5,500","22,000",22000.0,"2,300",10.0,25.1,1.0,29.5,26.5,1.2,67.5,"1,500",7.0,0.1,44,0.5254920559639554,0.8384615384615385,0.8516666666666668,0.8546768366118025,UT
2023,UT,Southwest,Q4,0.396,0.97,0.8099999999999999,0.0,0.0,30.0,36.0,44.0,0.0,0.0,60.0,"[0.37830629126179616, 0.2357744135212022, 0.4191399704027313, 0.18172455731028359, 0.34993344883221633]",0.3129757362656459,0.11200000000000002,0.6522625916264664,UTAH,390,"23,000",23000.0,"2,700",12.0,15.6,15.7,5.2,15.0,2.4,43.3,20,0.05,0.12,44,0.4368034147498221,0.5901098901098901,0.5304166666666668,0.5640305098354075,UT
2023,VA,Southeast,Q2,2.8333333333333335,5.25,0.4222222222222222,0.0,65.0,53.333333333333336,47.77777777777778,62.22222222222222,40.0,0.0,40.0,"[0.5470098213395973, 0.5932869805418834, 0.5040532292683277, 0.5737086489822907, 0.4609683172476643]",0.5358053994759527,0.0875,0.6522625916264664,VIRGINIA,"4,000","10,500",9000.0,670,6.0,0.8,6.6,0.0,7.5,3.0,23.3,"1,300",12.0,0.06,46,0.4635997154375148,0.7131868131868132,0.6408333333333334,0.6848655158570855,VA
2023,VA,Southeast,Q3,4.02,7.42,0.1111111111111111,90.0,0.0,30.0,51.42857142857143,65.55555555555556,40.0,0.0,60.0,"[0.5470098213395973, 0.5932869805418834, 0.5040532292683277, 0.5737086489822907, 0.4609683172476643]",0.5358053994759527,0.08800000000000001,0.6761248621843521,VIRGINIA,880,"11,500",11500.0,"1,000",9.0,0.05,2.9,0.05,14.1,2.0,33.5,690,6.0,0.09,46,0.5330803889020631,0.804029304029304,0.805,0.8133279807306303,VA
2023,VA,Southeast,Q4,4.935,12.42,0.0833333333333333,0.0,0.0,90.0,52.0,58.333333333333336,0.0,0.0,30.0,"[0.22776221455862578, 0.43617336847797916, 0.45427643659974404, 0.458419255192941, 0.4364360234038389]",0.40261345964662576,0.132,0.6761248621843521,VIRGINIA,170,"10,500",10500.0,"2,100",20.0,2.8,4.9,0.05,21.6,3.8,42.5,450,4.0,0.2,46,0.4043158643585487,0.5487179487179488,0.5016666666666667,0.5270975511842634,VA
2023,VT,Northeast,Q2,0.6599999999999999,1.9,0.54,30.0,80.0,75.0,30.0,35.0,60.0,0.0,60.0,"[0.6220355269907728, 0.6723418061990688, 0.5090281654348598, 0.4811254783372292, 0.6301998691831805]",0.5829461692290222,0.034999999999999996,0.559330506562477,VERMONT,990,"9,500",9500.0,160,2.0,0.0,0.05,0.8,0.5,1.2,9.7,210,2.0,0.02,45,0.3770452928622244,0.6402930402930402,0.6004166666666666,0.6246487354476115,VT
2023,VT,Northeast,Q3,0.7364285714285714,4.68,0.1714285714285714,70.0,82.22222222222223,45.0,30.0,37.142857142857146,0.0,0.0,30.0,"[0.6220355269907728, 0.6723418061990688, 0.5090281654348598, 0.4811254783372292, 0.6301998691831805]",0.5829461692290222,0.0161,0.559330506562477,VERMONT,680,"10,000",10000.0,170,2.0,0.05,2.0,0.0,15.1,0.9,25.9,80,1.0,0.02,45,0.3092245672278871,0.7703296703296703,0.7120833333333334,0.7503010839020473,VT
2023,WI,Upper Midwest,Q1,0.0,0.0,1.75,30.0,0.0,0.0,80.0,80.0,40.0,0.0,0.0,"[0.28790843618723516, 0.18545243329832573, 0.24676347044166946, 0.3296555347228862, 0.28088205349538753]",0.2661323856291008,0.11200000000000002,0.7475334145465221,WISCONSIN,"1,400","29,000",27000.0,"3,300",11.0,0.8,2.7,0.5,0.9,7.2,15.0,270,1.0,0.11,49,0.7986720417358312,0.7080586080586081,0.7841666666666667,0.7503010839020473,WI
2023,WI,Upper Midwest,Q2,0.44,1.88,0.7055555555555555,30.0,0.0,30.0,35.0,41.111111111111114,32.0,0.0,54.44444444444444,"[0.45976608902121985, 0.6031126093520858, 0.4557921341037018, 0.604101337088218, 0.3502137103460691]",0.4945971759822589,0.055,0.7475334145465221,WISCONSIN,"5,500","54,000",15500.0,570,1.0,47.8,50.2,49.2,9.8,46.8,57.2,"1,300",2.0,0.01,49,0.5558453877163861,0.724175824175824,0.8041666666666668,0.7691690084303491,WI
2023,WI,Upper Midwest,Q3,1.4792307692307691,8.38,0.0461538461538461,0.0,0.0,60.0,51.111111111111114,54.166666666666664,55.0,0.0,37.5,"[0.45976608902121985, 0.6031126093520858, 0.4557921341037018, 0.604101337088218, 0.3502137103460691]",0.4945971759822589,0.142,0.6758008249469084,WISCONSIN,"1,500","59,000",59000.0,"7,000",12.0,0.9,0.8,7.4,1.2,2.2,54.9,"3,400",6.0,0.12,49,0.4258951861512923,0.7695970695970695,0.8429166666666668,0.8129265355279003,WI
2023,WI,Upper Midwest,Q4,0.6,0.6,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,"[0.18545243329832573, 0.24676347044166946, 0.3296555347228862, 0.28088205349538753, 0.280131819212213]",0.2645770622340964,0.13599999999999998,0.6758008249469084,WISCONSIN,390,"51,000",49000.0,"6,500",13.0,5.2,0.6,6.1,5.2,2.5,28.6,380,1.0,0.13,49,0.5243063789423762,0.7373626373626374,0.8116666666666668,0.7800080289040544,WI
2023,WV,Ohio Valley,Q2,1.25,8.58,0.11875,0.0,70.0,40.0,30.0,37.5,0.0,0.0,70.0,"[0.6614169998777533, 0.6137563603317859, 0.5856122929946259, 0.5276078298530897, 0.4552189527764492]",0.5687224871667408,0.0525,0.7257350934989073,WEST VIRGINIA,"1,300","6,500",5500.0,350,5.0,1.8,1.8,0.0,3.2,0.8,31.1,"1,000",15.0,0.05,48,0.3957789898031776,0.5970695970695972,0.5166666666666667,0.5608189482135688,WV
2023,WV,Ohio Valley,Q3,2.22,9.31,0.15625,70.0,67.5,30.0,40.0,65.0,50.0,0.0,43.333333333333336,"[0.6614169998777533, 0.6137563603317859, 0.5856122929946259, 0.5276078298530897, 0.4552189527764492]",0.5687224871667408,0.074,0.7257350934989073,WEST VIRGINIA,400,"8,000",7500.0,230,3.0,0.0,1.7,1.2,6.3,0.0,20.7,790,10.0,0.03,48,0.3369694095328432,0.7743589743589744,0.66625,0.7302288237655561,WV
2024,AK,Northwest,Q3,2.6,11.55,0.16,0.0,0.0,40.0,40.0,51.333333333333336,0.0,0.0,40.0,,0.5991627851710898,,0.7134658724693737,,,,,,,,,,,,,,,,2,0.3009248280768319,0.9706959706959708,0.8916666666666664,0.9466077880369328,AK
2024,AL,Southeast,Q1,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,30.0,"[0.38414814746279746, 0.5424164381783556, 0.47138402326128825, 0.4829713127816958, 0.5634996627965814]",0.4888839168961437,0.096,0.7134658724693737,ALABAMA,"2,400","11,000",9500.0,"1,600",15.0,6.3,2.9,1.9,18.8,4.5,24.0,860,8.0,0.15,1,0.6687218401707375,0.6131868131868132,0.5620833333333333,0.5921316740264955,AL
2024,AL,Southeast,Q2,2.161666666666666,5.15,0.2916666666666666,0.0,0.0,70.0,32.0,48.333333333333336,30.0,0.0,47.5,"[0.558150479790136, 0.4411057002150459, 0.47837241956420584, 0.5156160286351226, 0.4544187843443891]",0.4895326825097799,0.255,0.26333572558419194,ALABAMA,"3,500","13,500",12000.0,"1,400",10.0,3.6,5.3,2.4,23.2,1.3,70.1,"2,700",20.0,0.1,1,0.5499170026084895,0.8402930402930403,0.8324999999999999,0.8462464873544759,AL
2024,AL,Southeast,Q3,2.6114285714285717,10.65,0.1321428571428571,0.0,0.0,40.0,56.0,70.83333333333333,50.0,0.0,42.5,"[0.558150479790136, 0.4411057002150459, 0.47837241956420584, 0.5156160286351226, 0.4544187843443891]",0.4895326825097799,0.156,0.26333572558419194,,,,,,,,,,,,,,,,1,0.5778989803177614,0.906959706959707,0.9279166666666668,0.9289441991168204,AL
2024,AL,Southeast,Q4,5.028333333333333,11.76,0.0583333333333333,0.0,0.0,40.0,50.0,74.0,90.0,0.0,30.0,"[0.5424164381783556, 0.47138402326128825, 0.4829713127816958, 0.5634996627965814, 0.5124304314482819]",0.5145403736932406,0.092,0.6470423189968455,,,,,,,,,,,,,,,,1,0.4462888309224567,0.6948717948717948,0.65375,0.6804496186270574,AL
2024,AR,South,Q2,4.305,10.6,0.0375,50.0,0.0,0.0,55.0,77.5,0.0,0.0,80.0,"[0.5299442788855975, 0.5437962873768261, 0.3909287874677676, 0.6041257549291091, 0.560766525619828]",0.5259123268558257,0.21000000000000002,0.6470423189968455,ARKANSAS,"5,500","28,000",20000.0,"2,800",10.0,2.7,15.0,12.7,14.6,8.6,34.4,430,2.0,0.1,4,0.2743656627934551,0.7765567765567766,0.6966666666666668,0.7458851866720194,AR
2024,AR,South,Q3,4.034,18.5,0.0599999999999999,44.285714285714285,30.0,50.0,65.71428571428571,73.33333333333333,90.0,0.0,30.0,"[0.5299442788855975, 0.5437962873768261, 0.3909287874677676, 0.6041257549291091, 0.560766525619828]",0.5259123268558257,0.09400000000000001,0.5641741929644226,,,,,,,,,,,,,,,,4,0.2366611335072326,0.9274725274725276,0.8395833333333332,0.8980329185066238,AR
2024,AR,South,Q4,2.314,4.83,0.02,0.0,0.0,0.0,37.5,54.0,0.0,0.0,0.0,"[0.4973753100499654, 0.5135771974329916, 0.34638299450410737, 0.466525258085168, 0.5048124315278617]",0.4657346383200188,0.064,0.5641741929644226,,,,,,,,,,,,,,,,4,0.4199668010433958,0.6435897435897436,0.5974999999999999,0.6254516258530711,AR
2024,CA,West,Q1,2.805,7.65,0.95,46.666666666666664,0.0,0.0,63.333333333333336,70.0,30.0,0.0,75.0,"[0.40948860832012424, 0.4390775165708959, 0.6646656211378449, 0.4995448479355664, 0.563586052580923]",0.515272529309071,0.14200000000000002,0.6761652985585425,CALIFORNIA,"250,000","1,000,000",940000.0,"210,000",21.0,18.2,17.8,20.9,24.1,14.8,56.8,"135,000",14.0,0.21,5,0.3393407635760018,0.3992673992673993,0.2987499999999999,0.3476515455640305,CA
2024,CA,West,Q2,0.8444444444444444,3.05,0.3972222222222222,30.0,30.0,60.0,48.333333333333336,53.888888888888886,40.0,0.0,58.0,"[0.6835394567959421, 0.8263212254922053, 0.6347298906039889, 0.844061520983729, 0.8613788088196536]",0.7700061805391037,0.11250000000000002,0.6761652985585425,CALIFORNIA,"164,000","960,000",920000.0,"58,000",6.0,1.7,16.2,29.0,29.9,4.4,53.8,"113,000",12.0,0.06,5,0.3450320132795826,0.6831501831501832,0.5620833333333334,0.630268968285829,CA
2024,CA,West,Q4,1.1375,2.73,1.2125,30.0,0.0,0.0,42.5,47.5,46.666666666666664,40.0,30.0,"[0.4390775165708959, 0.6646656211378449, 0.4995448479355664, 0.563586052580923, 0.5097703351000353]",0.5353288746650531,0.076,0.6855145489834245,CALIFORNIA,"46,000","950,000",580000.0,"88,000",9.0,4.5,4.0,4.5,3.3,8.2,30.1,"48,000",5.0,0.09,5,0.32511263931705,0.5025641025641027,0.3883333333333333,0.4472099558410278,CA
2024,CO,Southwest,Q3,3.2766666666666664,10.67,0.0333333333333333,35.0,0.0,70.0,42.5,64.44444444444444,0.0,0.0,30.0,"[0.5686689071862463, 0.5054646449531597, 0.46233323915020197, 0.5805308522072474, 0.5626164751318508]",0.5359228237257412,0.19,0.6855145489834245,,,,,,,,,,,,,,,,6,0.5290490870286935,0.7897435897435897,0.8087500000000001,0.8077077478924126,CO
2024,CO,Southwest,Q4,5.398000000000001,7.63,0.0,73.33333333333333,0.0,30.0,56.0,70.0,70.0,0.0,0.0,"[0.3449778217082615, 0.373596813241701, 0.32615414116445274, 0.4593263069761556, 0.3354043748916553]",0.3678918915964452,0.168,0.6347116442834704,,,,,,,,,,,,,,,,6,0.4218638842779226,0.5168498168498168,0.48375,0.5014050582095545,CO
2024,DE,Northeast,Q2,1.24,1.93,0.4214285714285714,0.0,0.0,30.0,34.285714285714285,58.57142857142857,43.333333333333336,0.0,63.333333333333336,"[0.614305392080065, 0.45332772640946595, 0.6244661919005946]",0.5640331034633751,,0.6347116442834704,,,,,,,,,,,,,,,,8,0.5480199193739625,0.8908424908424908,0.9025,0.9080690485748696,DE
2024,DE,Northeast,Q3,2.4375,8.31,0.0625,30.0,0.0,50.0,40.0,60.0,47.5,0.0,90.0,"[0.614305392080065, 0.45332772640946595, 0.6244661919005946]",0.5640331034633751,,,,,,,,,,,,,,,,,,8,0.8102916765473086,0.9282051282051282,1.0,0.9751103974307508,DE
2024,FL,Southeast,Q1,1.608,6.27,0.42,30.0,0.0,30.0,45.0,52.0,56.666666666666664,0.0,73.33333333333333,"[0.4703450640794158, 0.3818891129398463, 0.4240805886959256, 0.22556548595800252, 0.5124500866241622]",0.40286606765947053,0.10800000000000001,,FLORIDA,"35,000","310,000",310000.0,"24,000",8.0,2.5,4.2,9.8,10.5,3.3,28.2,"10,500",3.0,0.08,9,0.6160777804126156,0.631868131868132,0.575,0.6081894821356885,FL
